date,open,high,low,close
2023-09-19,ESZ23,4503.25,4509.5,4462.25
2023-09-20,ESZ23,4491.25,4508.0,4443.25
2023-09-21,ESZ23,4445.0,4447.0,4366.5
2023-09-22,ESZ23,4370.25,4399.0,4357.25
2023-09-25,ESZ23,4365.0,4383.5,4338.25
2023-09-26,ESZ23,4382.0,4382.0,4305.5
2023-09-27,ESZ23,4320.25,4336.5,4277.0
2023-09-28,ESZ23,4323.25,4355.75,4301.0
2023-09-29,ESZ23,4342.0,4371.25,4311.0
2023-10-02,ESZ23,4349.0,4355.5,4295.5
2023-10-03,ESZ23,4326.0,4335.75,4251.25
2023-10-04,ESZ23,4262.75,4304.0,4235.5
2023-10-05,ESZ23,4291.5,4302.0,4258.0
2023-10-06,ESZ23,4287.5,4358.5,4242.25
2023-10-09,ESZ23,4315.0,4375.75,4299.5
2023-10-10,ESZ23,4368.75,4419.0,4366.25
2023-10-11,ESZ23,4392.0,4419.75,4377.25
2023-10-12,ESZ23,4417.75,4430.5,4355.5
2023-10-13,ESZ23,4380.75,4407.75,4340.75
2023-10-16,ESZ23,4356.75,4414.25,4354.5
2023-10-17,ESZ23,4406.25,4423.25,4365.75
2023-10-18,ESZ23,4398.0,4399.25,4330.75
2023-10-19,ESZ23,4346.5,4366.5,4292.75
2023-10-20,ESZ23,4295.0,4304.25,4243.5
2023-10-23,ESZ23,4256.25,4280.75,4213.25
2023-10-24,ESZ23,4250.25,4290.5,4242.0
2023-10-25,ESZ23,4269.5,4273.5,4203.75
2023-10-26,ESZ23,4202.0,4205.0,4146.25
2023-10-27,ESZ23,4167.0,4185.0,4122.25
2023-10-30,ESZ23,4148.0,4197.5,4143.5
2023-10-31,ESZ23,4184.25,4215.0,4166.75
2023-11-01,ESZ23,4205.0,4264.75,4191.25
2023-11-02,ESZ23,4258.5,4339.75,4257.75
2023-11-03,ESZ23,4327.5,4391.75,4325.5
2023-11-06,ESZ23,4379.25,4389.5,4364.25
2023-11-07,ESZ23,4380.0,4403.25,4366.0
2023-11-08,ESZ23,4397.5,4407.75,4375.0
2023-11-09,ESZ23,4393.25,4413.0,4357.75
2023-11-10,ESZ23,4364.5,4435.5,4354.25
2023-11-13,ESZ23,4425.75,4436.75,4407.25
2023-11-14,ESZ23,4427.25,4524.25,4420.25
2023-11-15,ESZ23,4515.5,4541.25,4510.75
2023-11-16,ESZ23,4514.25,4529.5,4501.75
2023-11-17,ESZ23,4527.75,4539.5,4512.75
2023-11-20,ESZ23,4526.75,4571.0,4520.0
2023-11-21,ESZ23,4561.75,4567.0,4536.75
2023-11-22,ESZ23,4547.75,4580.5,4543.0
2023-11-24,ESZ23,4564.0,4574.0,4562.0
2023-11-27,ESZ23,4568.5,4570.0,4552.0
2023-11-28,ESZ23,4561.5,4577.25,4547.0
2023-11-29,ESZ23,4564.0,4597.0,4555.5
2023-11-30,ESZ23,4562.25,4579.5,4544.75
2023-12-01,ESZ23,4571.75,4607.75,4562.5
2023-12-04,ESZ23,4603.25,4604.5,4553.5
2023-12-05,ESZ23,4573.0,4585.5,4555.5
2023-12-06,ESZ23,4573.25,4598.5,4552.0
2023-12-07,ESZ23,4556.0,4596.0,4548.75
2023-12-08,ESZ23,4586.5,4613.75,4561.75
2023-12-11,ESH24,4660.75,4679.5,4652.0
2023-12-12,ESH24,4677.75,4701.75,4662.25
2023-12-13,ESH24,4700.5,4764.25,4696.75
2023-12-14,ESH24,4760.75,4791.75,4746.25
2023-12-15,ESH24,4767.75,4789.0,4757.25
2023-12-18,ESH24,4770.5,4802.25,4769.5
2023-12-19,ESH24,4790.5,4821.5,4787.75
2023-12-20,ESH24,4818.5,4830.75,4743.25
2023-12-21,ESH24,4751.0,4798.25,4751.0
2023-12-22,ESH24,4795.75,4821.75,4784.75
2023-12-26,ESH24,4800.25,4834.5,4800.25
2023-12-27,ESH24,4827.75,4836.5,4816.5
2023-12-28,ESH24,4834.5,4841.5,4828.0
2023-12-29,ESH24,4834.75,4841.0,4796.75
2024-01-02,ESH24,4818.0,4828.0,4765.5
2024-01-03,ESH24,4790.75,4790.75,4741.0
2024-01-04,ESH24,4750.0,4766.5,4727.0
2024-01-05,ESH24,4732.75,4760.25,4702.0
2024-01-08,ESH24,4735.75,4803.25,4715.25
2024-01-09,ESH24,4797.75,4804.0,4767.5
2024-01-10,ESH24,4790.75,4828.5,4786.0
2024-01-11,ESH24,4820.5,4838.0,4772.75
2024-01-12,ESH24,4811.25,4836.5,4791.5
2024-01-16,ESH24,4812.0,4823.0,4779.5
2024-01-17,ESH24,4799.75,4800.75,4746.25
2024-01-18,ESH24,4768.0,4817.0,4763.5
2024-01-19,ESH24,4811.25,4874.25,4808.5
2024-01-22,ESH24,4872.5,4898.25,4872.5
2024-01-23,ESH24,4881.75,4902.0,4874.25
2024-01-24,ESH24,4900.25,4933.25,4889.0
2024-01-25,ESH24,4899.5,4926.5,4893.25
2024-01-26,ESH24,4919.25,4934.25,4898.5
2024-01-29,ESH24,4908.75,4956.0,4901.75
2024-01-30,ESH24,4950.25,4957.25,4933.0
2024-01-31,ESH24,4930.25,4938.0,4866.0
2024-02-01,ESH24,4874.5,4963.75,4872.5
2024-02-02,ESH24,4952.75,4997.75,4925.75
2024-02-05,ESH24,4976.0,4980.75,4937.75
2024-02-06,ESH24,4959.5,4978.25,4954.5
2024-02-07,ESH24,4971.5,5020.0,4970.0
2024-02-08,ESH24,5015.75,5020.0,5003.75
2024-02-09,ESH24,5014.5,5048.5,5013.0
2024-02-12,ESH24,5042.5,5066.5,5031.5
2024-02-13,ESH24,5034.0,5040.0,4936.5
2024-02-14,ESH24,4974.25,5022.5,4968.75
2024-02-15,ESH24,5017.5,5051.75,5011.0
2024-02-16,ESH24,5049.5,5059.25,5012.75
2024-02-20,ESH24,5016.5,5029.5,4968.25
2024-02-21,ESH24,4990.0,5020.5,4959.0
2024-02-22,ESH24,5016.0,5107.75,5015.25
2024-02-23,ESH24,5094.25,5123.5,5092.0
2024-02-26,ESH24,5095.0,5108.0,5076.25
2024-02-27,ESH24,5077.5,5093.0,5067.0
2024-02-28,ESH24,5090.75,5091.25,5063.25
2024-02-29,ESH24,5072.0,5114.5,5060.0
2024-03-01,ESH24,5101.5,5149.25,5089.25
2024-03-04,ESH24,5142.0,5157.75,5132.0
2024-03-05,ESH24,5133.75,5135.5,5063.0
2024-03-06,ESH24,5091.0,5134.5,5083.75
2024-03-07,ESH24,5114.25,5170.5,5086.5
2024-03-08,ESH24,5159.25,5193.0,5121.75
2024-03-11,ESM24,5195.5,5196.0,5157.0
2024-03-12,ESM24,5191.75,5246.75,5176.25
2024-03-13,ESM24,5238.25,5247.5,5217.5
2024-03-14,ESM24,5236.5,5253.5,5188.0
2024-03-15,ESM24,5216.0,5230.75,5167.75
2024-03-18,ESM24,5185.75,5240.25,5181.75
2024-03-19,ESM24,5215.25,5244.75,5186.0
2024-03-20,ESM24,5239.75,5297.75,5233.0
2024-03-21,ESM24,5294.75,5322.75,5293.5
2024-03-22,ESM24,5306.75,5311.75,5287.75
2024-03-25,ESM24,5290.5,5295.0,5272.5
2024-03-26,ESM24,5280.75,5300.5,5263.0
2024-03-27,ESM24,5273.25,5313.75,5270.75
2024-03-28,ESM24,5308.0,5321.0,5301.0
2024-04-01,ESM24,5314.25,5333.5,5282.25
2024-04-02,ESM24,5294.5,5296.0,5235.0
2024-04-03,ESM24,5262.5,5280.75,5244.5
2024-04-04,ESM24,5270.75,5308.5,5192.5
2024-04-05,ESM24,5199.75,5272.5,5191.5
2024-04-08,ESM24,5263.25,5269.25,5236.5
2024-04-09,ESM24,5258.0,5274.25,5208.25
2024-04-10,ESM24,5264.25,5285.0,5176.5
2024-04-11,ESM24,5202.0,5257.5,5173.5
2024-04-12,ESM24,5244.0,5248.75,5150.0
2024-04-15,ESM24,5166.5,5213.25,5094.0
2024-04-16,ESM24,5101.25,5123.25,5078.75
2024-04-17,ESM24,5096.25,5120.5,5047.0
2024-04-18,ESM24,5063.0,5095.25,5038.5
2024-04-19,ESM24,5047.25,5058.0,4963.5
2024-04-22,ESM24,5014.25,5076.75,5006.0
2024-04-23,ESM24,5051.0,5113.5,5037.75
2024-04-24,ESM24,5115.25,5128.75,5072.25
2024-04-25,ESM24,5070.0,5132.75,5022.25
2024-04-26,ESM24,5132.0,5146.5,5104.5
2024-04-29,ESM24,5140.25,5154.25,5118.75
2024-04-30,ESM24,5148.5,5148.5,5051.0
2024-05-01,ESM24,5050.0,5126.75,5037.75
2024-05-02,ESM24,5057.0,5113.0,5036.25
2024-05-03,ESM24,5110.25,5166.75,5099.25
2024-05-06,ESM24,5166.75,5207.75,5155.75
2024-05-07,ESM24,5204.75,5226.75,5202.25
2024-05-08,ESM24,5211.75,5218.0,5188.75
2024-05-09,ESM24,5209.25,5244.75,5195.0
2024-05-10,ESM24,5240.75,5264.0,5232.75
2024-05-13,ESM24,5240.5,5264.0,5233.25
2024-05-14,ESM24,5241.75,5274.25,5216.75
2024-05-15,ESM24,5268.5,5337.25,5266.25
2024-05-16,ESM24,5331.5,5349.0,5315.5
2024-05-17,ESM24,5318.25,5328.75,5305.75
2024-05-20,ESM24,5329.25,5348.25,5323.75
2024-05-21,ESM24,5331.75,5347.5,5322.5
2024-05-22,ESM24,5343.5,5349.25,5306.75
2024-05-23,ESM24,5339.0,5368.25,5273.5
2024-05-24,ESM24,5285.75,5329.25,5285.75
2024-05-28,ESM24,5321.75,5339.0,5296.75
2024-05-29,ESM24,5323.75,5324.0,5268.25
2024-05-30,ESM24,5270.5,5277.0,5238.25
2024-05-31,ESM24,5250.5,5307.0,5205.5
2024-06-03,ESM24,5299.5,5313.25,5246.75
2024-06-04,ESM24,5300.25,5312.25,5262.0
2024-06-05,ESM24,5305.0,5368.25,5302.5
2024-06-06,ESM24,5367.75,5373.25,5345.25
2024-06-07,ESM24,5362.0,5385.5,5329.0
2024-06-10,ESM24,5351.5,5375.75,5338.25
2024-06-11,ESM24,5369.75,5386.25,5334.5
2024-06-12,ESM24,5384.5,5454.5,5380.0
2024-06-13,ESM24,5436.25,5452.75,5408.5
2024-06-14,ESM24,5436.0,5443.0,5397.75
2024-06-17,ESU24,5500.0,5561.0,5489.75
2024-06-18,ESU24,5548.0,5562.75,5541.5
2024-06-20,ESU24,5561.75,5588.0,5525.5
2024-06-21,ESU24,5545.0,5550.75,5519.0
2024-06-24,ESU24,5538.5,5558.5,5510.25
2024-06-25,ESU24,5516.0,5539.75,5511.0
2024-06-26,ESU24,5535.0,5551.75,5516.25
2024-06-27,ESU24,5533.0,5555.0,5515.75
2024-06-28,ESU24,5548.25,5585.0,5510.75
2024-07-01,ESU24,5534.25,5541.0,5504.5
2024-07-02,ESU24,5533.5,5569.75,5502.75
2024-07-03,ESU24,5563.75,5595.75,5559.75
2024-07-05,ESU24,5591.0,5626.0,5585.0
2024-07-08,ESU24,5612.0,5637.5,5610.75
2024-07-09,ESU24,5627.75,5645.75,5626.25
2024-07-10,ESU24,5631.75,5690.5,5630.75
2024-07-11,ESU24,5684.25,5707.75,5630.0
2024-07-12,ESU24,5638.5,5708.25,5621.25
2024-07-15,ESU24,5681.0,5718.75,5665.5
2024-07-16,ESU24,5688.75,5721.25,5673.0
2024-07-17,ESU24,5715.0,5717.75,5631.75
2024-07-18,ESU24,5644.0,5664.0,5570.25
2024-07-19,ESU24,5602.5,5607.5,5542.0
2024-07-22,ESU24,5564.5,5616.0,5553.5
2024-07-23,ESU24,5607.75,5629.75,5587.75
2024-07-24,ESU24,5585.0,5585.0,5462.0
2024-07-25,ESU24,5482.5,5533.25,5432.5
2024-07-26,ESU24,5446.0,5528.25,5445.25
2024-07-29,ESU24,5496.5,5534.5,5481.0
2024-07-30,ESU24,5504.5,5527.5,5433.0
2024-07-31,ESU24,5454.75,5588.5,5451.5
2024-08-01,ESU24,5574.75,5600.75,5444.75
2024-08-02,ESU24,5464.25,5473.25,5331.75
2024-08-05,ESU24,5330.0,5345.5,5120.0
2024-08-06,ESU24,5250.0,5342.0,5221.75
2024-08-07,ESU24,5241.5,5359.25,5196.75
2024-08-08,ESU24,5208.25,5361.0,5182.0
2024-08-09,ESU24,5348.25,5385.25,5319.5
2024-08-12,ESU24,5364.25,5396.75,5347.75
2024-08-13,ESU24,5372.5,5461.25,5367.5
2024-08-14,ESU24,5457.5,5487.75,5438.75
2024-08-15,ESU24,5481.25,5571.75,5471.75
2024-08-16,ESU24,5568.5,5586.25,5536.5
2024-08-19,ESU24,5584.0,5631.75,5565.25
2024-08-20,ESU24,5629.5,5643.75,5607.75
2024-08-21,ESU24,5619.5,5655.25,5613.5
2024-08-22,ESU24,5642.0,5665.25,5582.75
2024-08-23,ESU24,5597.75,5662.25,5597.75
2024-08-26,ESU24,5650.5,5669.0,5619.75
2024-08-27,ESU24,5630.0,5649.5,5611.5
2024-08-28,ESU24,5643.75,5650.5,5576.0
2024-08-29,ESU24,5580.5,5663.75,5561.25
2024-08-30,ESU24,5618.5,5665.0,5594.25
2024-09-03,ESU24,5656.25,5669.75,5516.75
2024-09-04,ESU24,5538.5,5565.0,5506.75
2024-09-05,ESU24,5527.5,5557.25,5490.0
2024-09-06,ESU24,5513.0,5532.5,5394.0
2024-09-09,ESU24,5410.0,5493.0,5405.25
2024-09-10,ESU24,5488.25,5506.0,5448.25
2024-09-11,ESU24,5499.25,5567.5,5412.0
2024-09-12,ESU24,5558.0,5607.0,5540.25
2024-09-13,ESU24,5598.5,5641.5,5597.25
2024-09-16,ESZ24,5684.0,5702.75,5669.5
2024-09-17,ESZ24,5694.25,5737.0,5677.75
2024-09-18,ESZ24,5701.0,5755.75,5675.25
2024-09-19,ESZ24,5693.0,5797.5,5691.0
2024-09-20,ESZ24,5776.0,5776.75,5733.5
2024-09-23,ESZ24,5762.0,5784.5,5745.25
2024-09-24,ESZ24,5774.0,5794.25,5754.75
2024-09-25,ESZ24,5792.25,5798.75,5768.0
2024-09-26,ESZ24,5783.5,5830.0,5778.25
2024-09-27,ESZ24,5804.25,5821.5,5782.0
2024-09-30,ESZ24,5784.0,5820.25,5756.25
2024-10-01,ESZ24,5807.0,5822.5,5733.0
2024-10-02,ESZ24,5760.25,5773.25,5724.0
2024-10-03,ESZ24,5769.5,5772.75,5725.75
2024-10-04,ESZ24,5745.75,5804.75,5741.0
2024-10-07,ESZ24,5802.0,5808.0,5734.25
2024-10-08,ESZ24,5752.5,5806.75,5725.25
2024-10-09,ESZ24,5799.25,5846.5,5780.75
2024-10-10,ESZ24,5836.0,5844.0,5811.5
2024-10-11,ESZ24,5831.0,5868.25,5816.0
2024-10-14,ESZ24,5854.5,5918.5,5850.0
2024-10-15,ESZ24,5914.25,5915.5,5850.0
2024-10-16,ESZ24,5861.0,5892.75,5853.25
2024-10-17,ESZ24,5882.75,5927.25,5871.25
2024-10-18,ESZ24,5888.25,5915.5,5876.25
2024-10-21,ESZ24,5911.5,5915.5,5865.0
2024-10-22,ESZ24,5900.75,5904.25,5861.25
2024-10-23,ESZ24,5887.25,5893.75,5801.0
2024-10-24,ESZ24,5844.0,5870.0,5822.5
2024-10-25,ESZ24,5853.25,5900.75,5835.0
2024-10-28,ESZ24,5857.0,5884.5,5857.0
2024-10-29,ESZ24,5867.0,5883.75,5837.5
2024-10-30,ESZ24,5883.0,5893.0,5840.25
2024-10-31,ESZ24,5840.0,5844.0,5733.25
2024-11-01,ESZ24,5742.0,5803.75,5732.5
2024-11-04,ESZ24,5741.75,5776.5,5724.25
2024-11-05,ESZ24,5752.25,5823.25,5735.0
2024-11-06,ESZ24,5820.25,5967.0,5814.75
2024-11-07,ESZ24,5963.5,6013.0,5951.0
2024-11-08,ESZ24,6007.75,6040.5,5990.25
2024-11-11,ESZ24,6030.0,6053.25,6013.5
2024-11-12,ESZ24,6029.25,6036.5,5986.75
2024-11-13,ESZ24,6012.25,6035.25,5991.75
2024-11-14,ESZ24,6017.75,6025.25,5964.25
2024-11-15,ESZ24,5972.0,5974.25,5876.75
2024-11-18,ESZ24,5899.75,5933.0,5886.5
2024-11-19,ESZ24,5919.0,5947.5,5855.0
2024-11-20,ESZ24,5937.75,5957.75,5880.0
2024-11-21,ESZ24,5937.25,5985.0,5905.25
2024-11-22,ESZ24,5967.0,5993.5,5940.75
2024-11-25,ESZ24,6006.0,6040.0,5982.5
2024-11-26,ESZ24,6013.25,6044.0,5976.25
2024-11-27,ESZ24,6041.75,6047.0,6000.25
2024-11-29,ESZ24,6015.0,6060.0,6014.75
2024-12-02,ESZ24,6051.5,6068.5,6036.0
2024-12-03,ESZ24,6064.0,6070.75,6047.5
2024-12-04,ESZ24,6067.0,6102.25,6063.0
2024-12-05,ESZ24,6095.25,6107.25,6081.5
2024-12-06,ESZ24,6085.5,6111.0,6076.0
2024-12-09,ESZ24,6096.25,6105.75,6060.0
2024-12-10,ESZ24,6065.25,6075.25,6039.75
2024-12-11,ESZ24,6052.75,6102.5,6045.5
2024-12-12,ESZ24,6087.5,6088.25,6055.5
2024-12-13,ESZ24,6065.0,6085.25,6041.25
2024-12-16,ESH25,6125.5,6163.75,6122.0
2024-12-17,ESH25,6150.25,6152.75,6114.25
2024-12-18,ESH25,6126.75,6148.0,5906.5
2024-12-19,ESH25,5949.5,6005.25,5931.25
2024-12-20,ESH25,5944.5,6050.75,5866.0
2024-12-23,ESH25,6001.75,6043.0,5965.0
2024-12-24,ESH25,6037.75,6099.5,6030.0
2024-12-26,ESH25,6099.25,6107.5,6063.25
2024-12-27,ESH25,6092.0,6095.25,5982.75
2024-12-30,ESH25,6028.75,6036.25,5918.25
2024-12-31,ESH25,5955.0,5983.25,5917.25
2025-01-02,ESH25,5949.25,5995.25,5874.75
2025-01-03,ESH25,5921.0,5996.75,5911.25
2025-01-06,ESH25,5994.5,6068.25,5980.75
2025-01-07,ESH25,6028.0,6045.5,5935.0
2025-01-08,ESH25,5955.5,5975.0,5917.0
2025-01-09,ESH25,5955.0,5959.25,5929.25
2025-01-10,ESH25,5943.75,5959.25,5845.25
2025-01-13,ESH25,5864.5,5883.25,5809.0
2025-01-14,ESH25,5887.25,5918.5,5842.5
2025-01-15,ESH25,5891.5,6001.25,5879.5
2025-01-16,ESH25,5988.5,6017.5,5961.75
2025-01-17,ESH25,5970.25,6051.5,5968.0
2025-01-21,ESH25,6032.25,6093.25,5994.5
2025-01-22,ESH25,6094.0,6135.75,6087.0
2025-01-23,ESH25,6120.0,6154.0,6101.5
2025-01-24,ESH25,6148.0,6162.25,6122.0
2025-01-27,ESH25,6102.25,6105.25,5948.0
2025-01-28,ESH25,6059.5,6105.5,6023.5
2025-01-29,ESH25,6090.75,6111.5,6042.25
2025-01-30,ESH25,6068.5,6116.25,6056.5
2025-01-31,ESH25,6106.0,6147.75,6057.75
2025-02-03,ESH25,5982.25,6062.0,5935.5
2025-02-04,ESH25,6069.0,6069.0,5987.0
2025-02-05,ESH25,6042.75,6092.0,6020.25
2025-02-06,ESH25,6090.25,6108.5,6070.0
2025-02-07,ESH25,6089.75,6123.25,6041.25
2025-02-10,ESH25,6016.0,6096.0,6014.0
2025-02-11,ESH25,6085.5,6098.75,6057.75
2025-02-12,ESH25,6090.75,6098.0,6020.75
2025-02-13,ESH25,6079.75,6138.0,6053.5
2025-02-14,ESH25,6131.75,6146.75,6121.25
2025-02-18,ESH25,6138.25,6157.75,6118.25
2025-02-19,ESH25,6143.75,6166.5,6129.25
2025-02-20,ESH25,6153.75,6159.5,6102.75
2025-02-21,ESH25,6132.5,6142.5,6024.5
2025-02-24,ESH25,6040.75,6067.5,5994.5
2025-02-25,ESH25,6006.5,6016.0,5924.0
2025-02-26,ESH25,5982.0,6023.75,5945.5
2025-02-27,ESH25,5980.0,6014.5,5873.0
2025-02-28,ESH25,5883.0,5971.0,5848.0
2025-03-03,ESH25,5967.5,6000.5,5821.75
2025-03-04,ESH25,5874.0,5884.0,5744.0
2025-03-05,ESH25,5832.0,5869.5,5750.75
2025-03-06,ESH25,5844.75,5853.5,5720.0
2025-03-07,ESH25,5766.0,5791.0,5673.0
2025-03-10,ESH25,5753.0,5757.75,5571.5
2025-03-11,ESH25,5622.0,5651.75,5534.0
2025-03-12,ESH25,5580.0,5675.0,5550.25
2025-03-13,ESH25,5596.5,5623.0,5509.25
2025-03-14,ESH25,5540.0,5648.75,5538.75
2025-03-17,ESM25,5678.75,5759.75,5651.5
2025-03-18,ESM25,5731.5,5738.25,5650.75
2025-03-19,ESM25,5670.5,5770.5,5657.5
2025-03-20,ESM25,5731.75,5765.25,5682.5
2025-03-21,ESM25,5715.25,5723.75,5651.25
2025-03-24,ESM25,5740.0,5825.5,5739.0
2025-03-25,ESM25,5813.0,5837.25,5802.25
2025-03-26,ESM25,5831.0,5836.5,5743.0
2025-03-27,ESM25,5737.25,5779.75,5720.0
2025-03-28,ESM25,5741.75,5747.75,5602.25
2025-03-31,ESM25,5590.0,5672.75,5533.75
2025-04-01,ESM25,5644.25,5694.75,5600.25
2025-04-02,ESM25,5672.0,5773.25,5566.25
2025-04-03,ESM25,5550.5,5564.75,5415.25
2025-04-04,ESM25,5423.0,5435.0,5074.0
2025-04-07,ESM25,5007.0,5286.5,4830.0
2025-04-08,ESM25,5126.5,5305.25,4940.5
2025-04-09,ESM25,5006.25,5520.0,4871.75
2025-04-10,ESM25,5502.5,5528.75,5146.75
2025-04-11,ESM25,5299.25,5418.25,5206.0
2025-04-14,ESM25,5452.5,5497.75,5391.0
2025-04-15,ESM25,5431.75,5485.0,5413.0
2025-04-16,ESM25,5403.75,5425.0,5251.0
2025-04-17,ESM25,5308.0,5371.25,5285.5
2025-04-21,ESM25,5283.75,5306.75,5127.25
2025-04-22,ESM25,5182.5,5339.25,5171.75
2025-04-23,ESM25,5379.75,5499.75,5377.75
2025-04-24,ESM25,5409.0,5541.5,5355.25
2025-04-25,ESM25,5529.0,5562.25,5480.25
2025-04-28,ESM25,5544.0,5578.75,5492.0
2025-04-29,ESM25,5543.0,5597.25,5521.5
2025-04-30,ESM25,5579.5,5626.25,5455.5
2025-05-01,ESM25,5617.5,5682.5,5601.75
2025-05-02,ESM25,5608.5,5724.75,5601.0
2025-05-05,ESM25,5705.0,5706.25,5655.25
2025-05-06,ESM25,5666.25,5673.25,5605.0
2025-05-07,ESM25,5608.5,5689.75,5596.0
2025-05-08,ESM25,5643.25,5741.0,5636.5
2025-05-09,ESM25,5688.5,5715.25,5662.5
2025-05-12,ESM25,5761.0,5876.25,5734.25
2025-05-13,ESM25,5868.0,5927.0,5835.75
2025-05-14,ESM25,5902.0,5925.0,5890.0
2025-05-15,ESM25,5904.0,5944.5,5867.0
2025-05-16,ESM25,5935.0,5977.5,5923.0
2025-05-19,ESM25,5930.25,5987.5,5892.75
2025-05-20,ESM25,5980.0,5993.5,5926.75
2025-05-21,ESM25,5953.5,5958.25,5847.75
2025-05-22,ESM25,5858.0,5895.0,5828.75
2025-05-23,ESM25,5869.25,5872.0,5756.5
2025-05-27,ESM25,5820.0,5941.75,5813.0
2025-05-28,ESM25,5940.75,5952.5,5890.0
2025-05-29,ESM25,5923.5,6008.0,5884.0
2025-05-30,ESM25,5912.25,5932.75,5853.25
2025-06-02,ESM25,5898.75,5955.5,5867.5
2025-06-03,ESM25,5949.0,5991.25,5909.25
2025-06-04,ESM25,5980.0,5999.0,5974.0
2025-06-05,ESM25,5974.25,6016.5,5928.75
2025-06-06,ESM25,5931.75,6025.0,5930.0
2025-06-09,ESM25,6010.0,6027.75,5992.25
2025-06-10,ESM25,6012.25,6049.5,5991.25
2025-06-11,ESM25,6038.75,6074.75,6006.25
2025-06-12,ESM25,6022.25,6051.25,5987.75
2025-06-13,ESM25,6045.0,6045.0,5927.5
2025-06-16,ESU25,6001.0,6109.0,6000.0
2025-06-17,ESU25,6093.0,6093.5,6030.25
2025-06-18,ESU25,6030.75,6073.75,6017.75
2025-06-20,ESU25,6038.25,6071.0,5969.5
2025-06-23,ESU25,5964.0,6081.5,5959.0
2025-06-24,ESU25,6078.0,6155.25,6075.25
2025-06-25,ESU25,6144.75,6160.25,6130.75
2025-06-26,ESU25,6144.75,6200.0,6141.25
2025-06-27,ESU25,6197.5,6239.0,6183.25
2025-06-30,ESU25,6223.25,6265.5,6223.25
2025-07-01,ESU25,6245.75,6261.5,6227.25
2025-07-02,ESU25,6247.75,6279.5,6235.5
2025-07-03,ESU25,6276.5,6333.25,6270.5
2025-07-07,ESU25,6307.75,6315.0,6246.25
2025-07-08,ESU25,6262.5,6289.0,6254.5
2025-07-09,ESU25,6272.0,6315.25,6260.0
2025-07-10,ESU25,6306.0,6335.5,6287.5
2025-07-11,ESU25,6323.0,6330.25,6276.75
2025-07-14,ESU25,6274.0,6315.0,6259.75
2025-07-15,ESU25,6309.5,6343.0,6272.5
2025-07-16,ESU25,6273.75,6308.75,6241.0
2025-07-17,ESU25,6299.25,6345.5,6288.25
2025-07-18,ESU25,6342.5,6357.0,6323.25
2025-07-21,ESU25,6335.75,6374.0,6329.75
2025-07-22,ESU25,6347.0,6353.75,6318.75
2025-07-23,ESU25,6346.5,6407.25,6342.75
2025-07-24,ESU25,6404.0,6418.25,6391.5
2025-07-25,ESU25,6406.75,6431.0,6401.0
2025-07-28,ESU25,6450.0,6457.75,6408.75
2025-07-29,ESU25,6424.25,6442.5,6396.25
2025-07-30,ESU25,6404.0,6435.25,6366.75
2025-07-31,ESU25,6435.5,6468.5,6357.5
2025-08-01,ESU25,6359.5,6373.5,6239.5
2025-08-04,ESU25,6257.0,6370.0,6251.25
2025-08-05,ESU25,6370.0,6377.5,6315.5
2025-08-06,ESU25,6323.0,6379.5,6313.25
2025-08-07,ESU25,6371.0,6426.75,6334.5
2025-08-08,ESU25,6372.5,6425.75,6369.25
2025-08-11,ESU25,6422.75,6431.5,6387.5
2025-08-12,ESU25,6396.0,6470.0,6391.25
2025-08-13,ESU25,6468.0,6502.5,6461.0
2025-08-14,ESU25,6485.0,6496.0,6453.25
2025-08-15,ESU25,6489.25,6508.75,6461.5
2025-08-18,ESU25,6467.0,6484.25,6456.0
2025-08-19,ESU25,6468.5,6477.5,6419.25
2025-08-20,ESU25,6433.0,6438.0,6362.75
2025-08-21,ESU25,6414.25,6419.0,6370.25
2025-08-22,ESU25,6392.0,6496.25,6364.0
2025-08-25,ESU25,6493.0,6494.0,6453.0
2025-08-26,ESU25,6460.25,6487.5,6430.75
2025-08-27,ESU25,6486.75,6505.5,6459.25
2025-08-28,ESU25,6485.0,6523.0,6471.0
2025-08-29,ESU25,6516.0,6518.0,6455.5
2025-09-02,ESU25,6478.75,6491.5,6371.75
2025-09-03,ESU25,6448.0,6464.25,6425.5
2025-09-04,ESU25,6460.0,6516.75,6454.5
2025-09-05,ESU25,6515.75,6541.75,6452.0
2025-09-08,ESU25,6483.75,6516.5,6480.25
2025-09-09,ESU25,6507.75,6536.25,6489.25
2025-09-10,ESU25,6532.25,6565.25,6522.5
2025-09-11,ESU25,6535.75,6600.0,6535.5
2025-09-12,ESU25,6596.25,6606.0,6576.0
2025-09-15,ESZ25,6645.0,6681.25,6641.75
2025-09-16,ESZ25,6673.25,6696.75,6661.25
2025-09-17,ESZ25,6669.5,6686.5,6611.0
2025-09-18,ESZ25,6664.5,6719.75,6664.0
2025-09-19,ESZ25,6700.0,6731.5,6679.5
2025-09-22,ESZ25,6716.0,6756.75,6695.25
2025-09-23,ESZ25,6749.5,6756.5,6701.75
2025-09-24,ESZ25,6717.75,6728.75,6678.0
2025-09-25,ESZ25,6697.25,6705.25,6624.25
2025-09-26,ESZ25,6662.75,6703.75,6653.25
2025-09-29,ESZ25,6697.0,6736.0,6696.25
2025-09-30,ESZ25,6708.0,6743.5,6693.0
2025-10-01,ESZ25,6725.5,6769.5,6680.0
2025-10-02,ESZ25,6757.0,6782.25,6741.5
